,price
120037,299.0
120038,124.0
120045,330.0
120046,249.0
120047,501.0
120048,225.0
120049,190.0
120051,152.0
120052,101.0
120054,249.0
120057,299.0
120058,901.0
120065,241.0
120066,956.0
120067,117.0
120069,210.0
120072,598.0
120073,451.0
120074,101.0
120079,598.0
120081,198.0
120083,194.0
120084,58.0
120085,319.0
120087,54.0
120088,198.0
120089,128.0
120091,350.0
120092,70.0
120093,47.0
120096,105.0
120097,249.0
120099,319.0
120100,315.0
120101,152.0
120105,109.0
120106,93.0
120107,350.0
120108,198.0
120110,210.0
120111,649.0
120113,800.0
120114,268.0
120116,152.0
120118,249.0
120120,598.0
120121,93.0
120122,699.0
120124,385.0
120125,389.0
120126,237.0
120127,598.0
120129,249.0
120130,260.0
120131,389.0
120138,198.0
120139,299.0
120140,381.0
120141,152.0
120142,66.0
120143,350.0
120144,140.0
120148,287.0
120149,152.0
120150,1162.0
120153,198.0
120154,451.0
120156,229.0
120157,501.0
120159,501.0
120161,109.0
120162,120.0
120165,198.0
120166,800.0
120168,198.0
120169,287.0
120173,1099.0
120174,152.0
120175,882.0
120176,183.0
120177,299.0
120179,800.0
120180,159.0
120181,171.0
120182,249.0
120184,101.0
120185,117.0
120186,291.0
120190,159.0
120191,109.0
120192,58.0
120194,89.0
120195,128.0
120196,128.0
120198,109.0
120199,128.0
120201,74.0
120203,299.0
120204,311.0
120205,291.0
120206,249.0
120208,544.0
120211,159.0
120212,198.0
120213,120.0
120214,249.0
120215,400.0
120216,152.0
120217,179.0
120218,140.0
120219,128.0
120220,901.0
120221,583.0
120224,299.0
120225,152.0
120227,128.0
120228,800.0
120229,598.0
120232,249.0
120235,1127.0
120237,260.0
120238,152.0
120240,229.0
120242,198.0
120245,591.0
120247,598.0
120248,152.0
120249,299.0
120250,179.0
120252,179.0
120253,179.0
120254,58.0
120255,299.0
120256,51.0
120257,155.0
120258,952.0
120259,598.0
120260,74.0
120261,39.0
120262,229.0
120263,245.0
120268,361.0
120269,1088.0
120270,800.0
120271,190.0
120274,1243.0
120276,190.0
120278,501.0
120279,998.0
120280,439.0
120282,299.0
120284,136.0
120285,159.0
120286,89.0
120287,221.0
120288,140.0
120289,299.0
120290,70.0
120291,124.0
120292,117.0
120293,221.0
120296,70.0
120297,291.0
120301,299.0
120302,291.0
120303,136.0
120305,229.0
120307,179.0
120308,598.0
120313,198.0
120315,152.0
120316,750.0
120317,152.0
120319,451.0
120320,1200.0
120322,70.0
120323,51.0
120325,800.0
120334,120.0
120335,501.0
120336,299.0
120338,291.0
120339,221.0
120341,74.0
120343,89.0
120344,299.0
120345,89.0
120346,299.0
120347,51.0
120348,299.0
120349,101.0
120350,221.0
120352,221.0
120353,179.0
120354,93.0
120355,101.0
120356,249.0
120357,148.0
120358,101.0
120359,280.0
120360,552.0
120361,85.0
120364,89.0
120365,249.0
120366,249.0
120367,194.0
120368,101.0
120369,101.0
120370,466.0
120371,350.0
120372,350.0
120373,128.0
120374,109.0
120375,851.0
120379,493.0
120382,451.0
120383,198.0
120384,221.0
120385,451.0
120387,800.0
120388,501.0
120391,299.0
120394,128.0
120396,101.0
120397,299.0
120398,210.0
120399,117.0
120401,249.0
120402,218.0
120403,350.0
120404,299.0
120405,152.0
120409,198.0
120412,389.0
120415,777.0
120416,89.0
120417,152.0
120420,198.0
120422,101.0
120423,78.0
120429,198.0
120434,501.0
120435,1099.0
120437,124.0
120440,171.0
120441,101.0
120442,874.0
120444,89.0
120445,901.0
120446,190.0
120453,152.0
120455,140.0
120457,128.0
120458,198.0
120459,120.0
120460,629.0
120461,365.0
120463,85.0
120464,128.0
120465,82.0
120466,505.0
120467,93.0
120470,299.0
120471,699.0
120472,152.0
120473,89.0
120475,649.0
120476,311.0
120478,70.0
120479,365.0
120480,299.0
120481,109.0
120483,179.0
120486,501.0
120488,120.0
120489,218.0
120490,420.0
120491,354.0
120492,175.0
120493,152.0
120494,901.0
120496,120.0
120497,179.0
120503,128.0
120505,128.0
120506,501.0
120507,1200.0
120509,350.0
120510,194.0
120511,198.0
120512,249.0
120513,299.0
120514,109.0
120517,198.0
120518,276.0
120519,101.0
120520,152.0
120521,299.0
120524,400.0
120525,152.0
120527,221.0
120528,365.0
120529,233.0
120531,198.0
120532,354.0
120533,501.0
120535,190.0
120536,89.0
120539,97.0
120541,350.0
120543,361.0
120544,249.0
120546,439.0
120547,97.0
120548,58.0
120549,101.0
120551,51.0
120554,190.0
120555,179.0
120556,326.0
120557,120.0
120558,400.0
120562,183.0
120563,93.0
120564,392.0
120566,117.0
120568,163.0
120569,249.0
120571,152.0
120573,159.0
120575,78.0
120576,101.0
120577,198.0
120579,132.0
120580,400.0
120581,82.0
120582,198.0
120583,179.0
120584,249.0
120587,70.0
120588,51.0
120589,101.0
120590,299.0
120592,159.0
120593,152.0
120594,260.0
120599,132.0
120600,971.0
120604,598.0
120605,544.0
120606,51.0
120608,128.0
120609,400.0
120610,78.0
120611,198.0
120612,101.0
120614,198.0
120615,660.0
120616,74.0
120618,299.0
120619,136.0
120620,319.0
120625,214.0
120629,241.0
120630,750.0
120631,140.0
120632,350.0
120633,152.0
120635,350.0
120636,400.0
120638,699.0
120639,175.0
120640,299.0
120641,998.0
120642,249.0
120643,350.0
120645,400.0
120648,179.0
120649,451.0
120650,82.0
120651,272.0
120652,245.0
120653,152.0
120654,132.0
120655,470.0
120656,132.0
120657,249.0
120661,120.0
120662,194.0
120663,179.0
120664,152.0
120665,276.0
120666,851.0
120667,303.0
120669,198.0
120671,70.0
120677,311.0
120678,389.0
120679,159.0
120680,268.0
120681,159.0
120683,761.0
120685,179.0
120688,497.0
120690,62.0
120695,373.0
120696,152.0
120697,198.0
120698,385.0
120699,501.0
120700,699.0
120701,66.0
120703,280.0
120704,105.0
120706,501.0
120707,800.0
120709,618.0
120710,198.0
120711,715.0
120712,249.0
120714,229.0
120715,400.0
120717,62.0
120719,179.0
120720,97.0
120722,998.0
120724,51.0
120726,249.0
120729,583.0
120730,998.0
120731,93.0
120732,389.0
120733,299.0
120736,501.0
120738,190.0
120739,152.0
120740,109.0
120741,82.0
120742,136.0
120744,89.0
120749,117.0
120752,350.0
120753,78.0
120754,198.0
120756,350.0
120759,249.0
120760,152.0
120761,249.0
120763,117.0
120765,109.0
120766,51.0
120768,198.0
120769,233.0
120770,268.0
120771,152.0
120772,105.0
120773,179.0
120774,221.0
120776,311.0
120778,350.0
120779,58.0
120780,175.0
120781,649.0
120782,194.0
120784,455.0
120786,699.0
120790,233.0
120792,198.0
120794,210.0
120796,260.0
120797,501.0
120798,249.0
120799,210.0
120800,221.0
120801,54.0
120802,260.0
120804,400.0
120806,400.0
120807,280.0
120813,361.0
120815,198.0
120816,233.0
120817,210.0
120821,198.0
120822,598.0
120824,109.0
120828,198.0
120830,229.0
120832,117.0
120833,152.0
120835,198.0
120840,249.0
120841,152.0
120844,101.0
120846,51.0
120848,249.0
120852,1134.0
120853,194.0
120857,82.0
120860,198.0
120861,190.0
120863,58.0
120864,229.0
120865,120.0
120867,175.0
120868,101.0
120870,152.0
120872,299.0
120873,124.0
120874,260.0
120876,198.0
120877,152.0
120881,971.0
120884,101.0
120886,249.0
120887,152.0
120889,268.0
120890,249.0
120892,377.0
120894,109.0
120897,82.0
120898,152.0
120899,210.0
120900,420.0
120901,128.0
120902,233.0
120903,132.0
120904,253.0
120905,264.0
120908,194.0
120911,280.0
120914,120.0
120915,117.0
120918,198.0
120919,214.0
120922,901.0
120923,124.0
120924,198.0
120925,229.0
120926,109.0
120927,221.0
120928,233.0
120929,39.0
120933,901.0
120935,82.0
120936,295.0
120938,155.0
120939,159.0
120941,400.0
120942,940.0
120946,284.0
120950,699.0
120952,198.0
120953,264.0
120956,128.0
120957,140.0
120958,117.0
120963,124.0
120964,249.0
120965,451.0
120967,152.0
120968,501.0
120969,563.0
120970,389.0
120971,319.0
120973,159.0
120974,120.0
120975,155.0
120976,82.0
120977,117.0
120978,350.0
120979,109.0
120981,101.0
120982,128.0
120983,346.0
120984,120.0
120985,249.0
120986,210.0
120987,85.0
120992,272.0
120993,971.0
120994,299.0
120995,451.0
120998,152.0
121001,501.0
121003,159.0
121005,649.0
121006,89.0
121007,163.0
121008,552.0
121009,78.0
121010,155.0
121012,89.0
121013,715.0
121014,435.0
121015,144.0
121016,369.0
121017,89.0
121018,97.0
121020,198.0
121021,400.0
121022,1200.0
121023,159.0
121024,350.0
121025,109.0
121026,140.0
121028,159.0
121029,800.0
121030,214.0
121031,439.0
121035,179.0
121036,109.0
121037,159.0
121038,524.0
121040,256.0
121042,190.0
121044,221.0
121045,249.0
121046,699.0
121047,249.0
121050,598.0
121051,109.0
121052,51.0
121053,350.0
121054,159.0
121055,350.0
121056,51.0
121057,175.0
121058,198.0
121063,97.0
121064,97.0
121065,699.0
121066,299.0
121067,998.0
121068,70.0
121069,249.0
121070,144.0
121071,171.0
121072,155.0
121074,490.0
121075,152.0
121076,291.0
121077,303.0
121078,54.0
121079,194.0
121080,357.0
121081,171.0
121082,800.0
121088,249.0
121089,62.0
121090,249.0
121091,97.0
121093,326.0
121096,420.0
121097,369.0
121099,311.0
121100,74.0
121102,598.0
121104,101.0
121105,120.0
121106,190.0
121109,528.0
121112,369.0
121113,179.0
121114,311.0
121115,85.0
121116,218.0
121117,82.0
121118,470.0
121120,901.0
121121,641.0
121122,117.0
121123,93.0
121124,389.0
121125,136.0
121126,493.0
121127,159.0
121130,93.0
121131,299.0
121134,699.0
121135,225.0
121138,466.0
121139,58.0
121140,501.0
121141,152.0
121142,198.0
121144,299.0
121145,136.0
121146,967.0
121148,350.0
121153,451.0
121154,249.0
121159,299.0
121165,272.0
121166,89.0
121167,221.0
121168,101.0
121171,501.0
121172,171.0
121173,128.0
121174,89.0
121176,89.0
121178,113.0
121179,97.0
121180,89.0
121181,152.0
121185,144.0
121186,198.0
121187,109.0
121189,299.0
121190,93.0
121191,132.0
121193,198.0
121195,198.0
121196,120.0
121200,198.0
121202,152.0
121203,89.0
121206,482.0
121209,451.0
121210,58.0
121215,97.0
121217,249.0
121220,299.0
121223,501.0
121224,299.0
121225,501.0
121226,109.0
121227,229.0
121229,249.0
121232,89.0
121234,998.0
121237,501.0
121240,299.0
121241,82.0
121243,998.0
121244,276.0
121246,280.0
121247,299.0
121249,598.0
121251,47.0
121252,214.0
121253,998.0
121254,249.0
121255,350.0
121256,249.0
121257,598.0
121258,101.0
121260,105.0
121261,97.0
121264,128.0
121265,501.0
121266,249.0
121267,82.0
121268,389.0
121269,998.0
121271,350.0
121272,70.0
121273,400.0
121275,152.0
121276,249.0
121277,967.0
121279,198.0
121281,781.0
121282,198.0
121283,190.0
121284,82.0
121285,194.0
121286,280.0
121288,501.0
121289,800.0
121290,194.0
121292,249.0
121293,400.0
121295,179.0
121296,167.0
121297,249.0
121298,249.0
121299,400.0
121300,101.0
121303,58.0
121307,291.0
121309,128.0
121311,249.0
121312,249.0
121314,82.0
121315,291.0
121316,400.0
121317,901.0
121318,361.0
121319,777.0
121321,194.0
121325,482.0
121326,97.0
121328,400.0
121329,998.0
121330,268.0
121332,268.0
121334,70.0
121339,171.0
121340,101.0
121341,295.0
121344,400.0
121347,124.0
121348,699.0
121351,1166.0
121352,120.0
121353,78.0
121354,128.0
121355,136.0
121357,396.0
121358,311.0
121359,350.0
121360,159.0
121361,280.0
121369,198.0
121371,101.0
121372,299.0
121373,198.0
121374,451.0
121375,101.0
121377,128.0
121378,175.0
121381,598.0
121382,501.0
121383,501.0
121385,82.0
121387,307.0
121388,89.0
121389,221.0
121390,210.0
121391,128.0
121394,82.0
121396,501.0
121397,186.0
121398,490.0
121399,171.0
121400,179.0
121401,439.0
121402,152.0
121405,299.0
121408,381.0
121410,120.0
121411,152.0
121412,501.0
121413,571.0
121414,152.0
121415,350.0
121417,128.0
121422,284.0
121423,117.0
121424,120.0
121425,501.0
121427,206.0
121428,245.0
121430,155.0
121431,501.0
121433,186.0
121434,82.0
121437,54.0
121438,97.0
121439,198.0
121441,152.0
121442,186.0
121443,400.0
121447,229.0
121448,260.0
121449,280.0
121451,97.0
121452,299.0
121456,249.0
121457,882.0
121459,39.0
121460,179.0
121462,183.0
121463,268.0
121465,128.0
121466,400.0
121467,400.0
121468,97.0
121469,93.0
121470,315.0
121472,198.0
121473,249.0
121476,78.0
121479,82.0
121482,120.0
121489,198.0
121492,552.0
121498,159.0
121500,171.0
121501,210.0
121503,105.0
121504,159.0
121505,486.0
121506,369.0
121507,198.0
121508,400.0
121509,501.0
121512,128.0
121513,120.0
121515,400.0
121516,159.0
121519,350.0
121520,101.0
121521,1200.0
121522,350.0
121525,299.0
121526,952.0
121528,400.0
121530,319.0
121531,171.0
121532,97.0
121533,58.0
121534,253.0
121535,152.0
121536,109.0
121537,291.0
121543,350.0
121544,241.0
121545,971.0
121546,583.0
121547,171.0
121548,89.0
121549,777.0
121553,299.0
121557,179.0
121558,299.0
121559,249.0
121560,89.0
121561,89.0
121564,198.0
121566,167.0
121567,268.0
121568,998.0
121569,101.0
121570,998.0
121571,660.0
121572,241.0
121574,249.0
121577,280.0
121578,998.0
121581,190.0
121582,210.0
121583,699.0
121585,400.0
121586,299.0
121587,152.0
121588,186.0
121590,109.0
121592,796.0
121597,198.0
121598,287.0
121599,198.0
121603,350.0
121604,342.0
121605,198.0
121607,400.0
121608,78.0
121610,128.0
121612,120.0
121613,167.0
121617,85.0
121619,221.0
121620,400.0
121621,241.0
121623,93.0
121624,451.0
121625,280.0
121626,152.0
121627,400.0
121628,152.0
121629,249.0
121631,152.0
121636,490.0
121637,124.0
121638,152.0
121640,54.0
121642,198.0
121643,299.0
121644,124.0
121647,260.0
121648,179.0
121649,451.0
121650,299.0
121651,350.0
121653,159.0
121655,140.0
121657,998.0
121658,501.0
121659,120.0
121660,1200.0
121661,120.0
121663,501.0
121665,221.0
121666,501.0
121667,699.0
121668,70.0
121669,369.0
121670,831.0
121671,256.0
121672,93.0
121674,89.0
121675,315.0
121677,175.0
121678,501.0
121679,598.0
121680,552.0
121682,299.0
121683,120.0
121685,128.0
121687,249.0
121688,758.0
121689,144.0
121690,128.0
121692,291.0
121693,120.0
121694,198.0
121695,501.0
121696,1200.0
121698,272.0
121699,89.0
121700,583.0
121701,89.0
121702,62.0
121703,101.0
121704,190.0
121705,295.0
121706,136.0
121707,998.0
121708,672.0
121709,109.0
121710,97.0
121711,128.0
121712,299.0
121716,179.0
121717,152.0
121720,152.0
121721,198.0
121722,89.0
121723,105.0
121725,299.0
121728,420.0
121729,245.0
121734,198.0
121736,435.0
121737,140.0
121738,109.0
121739,361.0
121740,218.0
121741,967.0
121742,295.0
121743,377.0
121744,163.0
121745,179.0
121747,299.0
121748,155.0
121749,159.0
121751,210.0
121752,556.0
121753,998.0
121754,466.0
121756,159.0
121758,303.0
121759,268.0
121760,330.0
121762,451.0
121764,1200.0
121767,396.0
121770,501.0
121771,233.0
121772,272.0
121773,253.0
121774,544.0
121775,206.0
121777,89.0
121778,93.0
121779,120.0
121781,78.0
121783,128.0
121784,730.0
121785,291.0
121786,299.0
121788,241.0
121789,486.0
121791,179.0
121792,155.0
121793,152.0
121794,781.0
121795,120.0
121796,272.0
121797,179.0
121798,128.0
121800,800.0
121803,179.0
121805,101.0
121807,342.0
121808,307.0
121809,198.0
121810,699.0
121811,299.0
121812,183.0
121814,501.0
121815,249.0
121816,159.0
121817,233.0
121818,249.0
121819,210.0
121821,276.0
121824,241.0
121826,400.0
121830,598.0
121833,501.0
121834,777.0
121835,198.0
121837,699.0
121838,319.0
121839,179.0
121841,97.0
121842,163.0
121843,354.0
121844,350.0
121846,159.0
121847,152.0
121849,998.0
121851,159.0
121855,120.0
121859,249.0
121860,82.0
121861,93.0
121862,132.0
121863,1099.0
121865,179.0
121868,400.0
121869,128.0
121870,420.0
121871,1200.0
121873,389.0
121874,152.0
121876,894.0
121877,70.0
121878,159.0
121879,350.0
121880,350.0
121881,152.0
121882,249.0
121884,350.0
121885,124.0
121886,198.0
121887,93.0
121889,171.0
121890,253.0
121891,299.0
121893,501.0
121897,109.0
121898,299.0
121899,699.0
121900,175.0
121901,198.0
121905,451.0
121906,901.0
121907,198.0
121908,218.0
121910,249.0
121912,82.0
121914,198.0
121916,249.0
121917,1166.0
121920,186.0
121921,152.0
121922,128.0
121924,750.0
121925,120.0
121929,210.0
121930,113.0
121933,272.0
121934,971.0
121936,152.0
121937,501.0
121940,101.0
121941,249.0
121942,280.0
121945,598.0
121948,198.0
121949,120.0
121950,198.0
121956,128.0
121958,183.0
121959,381.0
121960,198.0
121961,369.0
121962,221.0
121963,299.0
121966,699.0
121967,89.0
121968,89.0
121970,152.0
121972,89.0
121975,249.0
121976,70.0
121977,101.0
121978,109.0
121979,93.0
121980,299.0
121981,439.0
121982,396.0
121983,389.0
121984,89.0
121986,152.0
121987,998.0
121989,458.0
121991,120.0
121992,991.0
121994,800.0
121995,598.0
121999,998.0
122001,699.0
122002,70.0
122004,179.0
122005,78.0
122006,58.0
122007,241.0
122008,198.0
122009,291.0
122010,198.0
122011,39.0
122012,299.0
122013,299.0
122015,58.0
122016,198.0
122017,855.0
122019,501.0
122021,221.0
122023,47.0
122024,315.0
122025,482.0
122026,299.0
122028,249.0
122029,120.0
122031,381.0
122032,89.0
122036,167.0
122039,186.0
122042,82.0
122043,299.0
122046,89.0
122047,179.0
122048,179.0
122049,198.0
122050,152.0
122055,998.0
122057,1200.0
122059,58.0
122060,198.0
122061,901.0
122062,591.0
122063,198.0
122064,280.0
122066,311.0
122068,152.0
122069,350.0
122072,311.0
122073,120.0
122074,163.0
122076,51.0
122077,109.0
122079,175.0
122081,120.0
122083,800.0
122084,120.0
122085,249.0
122088,175.0
122089,152.0
122090,319.0
122091,82.0
122092,501.0
122094,466.0
122096,249.0
122097,43.0
122098,249.0
122100,649.0
122101,249.0
122102,124.0
122103,152.0
122104,361.0
122105,101.0
122107,140.0
122108,198.0
122109,39.0
122110,128.0
122113,536.0
122114,249.0
122115,113.0
122117,249.0
122119,155.0
122120,117.0
122123,781.0
122125,350.0
122130,501.0
122131,179.0
122132,800.0
122133,175.0
122134,699.0
122135,268.0
122136,249.0
122139,699.0
122140,649.0
122141,233.0
122143,70.0
122144,47.0
122146,190.0
122147,159.0
122149,326.0
122150,901.0
122152,51.0
122153,299.0
122154,152.0
122155,198.0
122156,229.0
122157,120.0
122159,85.0
122160,101.0
122161,198.0
122162,120.0
122163,179.0
122164,155.0
122165,427.0
122167,179.0
122171,501.0
122173,229.0
122174,89.0
122176,179.0
122178,206.0
122179,124.0
122180,400.0
122181,583.0
122184,400.0
122185,152.0
122186,140.0
122187,210.0
122189,124.0
122191,117.0
122192,152.0
122193,451.0
122194,400.0
122197,268.0
122199,85.0
122200,58.0
122201,117.0
122202,152.0
122203,70.0
122205,78.0
122206,198.0
122207,155.0
122209,101.0
122210,381.0
122212,179.0
122216,998.0
122219,389.0
122223,528.0
122226,89.0
122229,198.0
122230,155.0
122231,152.0
122232,109.0
122234,167.0
122235,280.0
122239,583.0
122242,299.0
122243,350.0
122244,521.0
122245,800.0
122246,299.0
122249,198.0
122250,101.0
122251,474.0
122253,194.0
122254,152.0
122255,198.0
122256,132.0
122258,466.0
122259,501.0
122261,198.0
122262,229.0
122263,602.0
122266,354.0
122267,501.0
122269,552.0
122270,291.0
122271,210.0
122272,299.0
122273,1200.0
122275,894.0
122276,311.0
122277,299.0
122278,1200.0
122279,152.0
122280,198.0
122283,851.0
122284,190.0
122287,97.0
122288,451.0
122290,350.0
122291,998.0
122292,245.0
122295,350.0
122298,598.0
122301,70.0
122302,124.0
122303,400.0
122304,101.0
122308,206.0
122309,350.0
122310,396.0
122311,109.0
122312,85.0
122315,501.0
122316,54.0
122317,152.0
122318,299.0
122319,598.0
122321,284.0
122322,198.0
122324,128.0
122325,163.0
122327,851.0
122331,427.0
122332,758.0
122334,97.0
122336,237.0
122337,249.0
122339,501.0
122341,152.0
122344,350.0
122345,206.0
122346,1200.0
122348,120.0
122349,610.0
122352,109.0
122353,280.0
122354,400.0
122355,280.0
122356,186.0
122357,501.0
122359,198.0
122361,299.0
122362,159.0
122363,443.0
122364,194.0
122365,361.0
122366,58.0
122375,998.0
122376,777.0
122380,152.0
122381,198.0
122382,152.0
122384,1166.0
122387,641.0
122388,901.0
122391,350.0
122392,334.0
122397,128.0
122398,51.0
122401,179.0
122403,163.0
122408,241.0
122409,78.0
122411,74.0
122412,82.0
122414,198.0
122417,101.0
122419,70.0
122421,501.0
122422,97.0
122429,159.0
122430,120.0
122431,901.0
122432,237.0
122433,152.0
122434,400.0
122435,307.0
122438,249.0
122442,315.0
122445,198.0
122446,198.0
122448,78.0
122451,89.0
122453,299.0
122459,400.0
122460,400.0
122462,229.0
122465,190.0
122466,179.0
